name,predictor_set,r2_oos,cw_stat,cw_pvalue,ann_return,ann_vol,sharpe,cer_delta
ChInvIA,LS,-0.36779659638592754,1.1715805025310753,0.12068275989649946,15.633233789911916,20.842233241204276,0.7500747932810591,2.8281613724912527
NetDebtFinance,LS,-0.384550829043917,-0.14601359885498677,0.5580446734249804,12.424766916175269,21.229762175674253,0.5852522893738286,-0.624867234569324
EarningsConsistency,LS,-0.39513463876896804,0.3722481123933362,0.3548540636436873,12.208931304319059,19.567719592055305,0.6239322495849752,0.17640443361022662
DolVol,LS,-0.4069434929534488,-0.5171283406639628,0.6974667144874224,11.493483792173206,20.574678872400433,0.5586227548654941,-1.145369488572059
VolSD,LS,-0.42248155893400696,1.2348523589751093,0.10844272837359381,12.521716931038608,19.723840934042368,0.634851851265275,0.3971762929582736
SP,LS,-0.4431442738458635,0.18953836749533848,0.42483544356291625,14.227324208445166,20.712121644218346,0.6869081039998928,1.5033523431624412
ShareIss5Y,LS,-0.44664861029684033,0.3738467404753134,0.3542591714062512,12.286793931753488,20.23045209431757,0.6073415400936425,-0.14136606756294068
ExclExp,LS,-0.44995045532925104,0.2958795968395491,0.38366101658522855,12.998834074088128,20.58191964982036,0.6315656797446288,0.35551070680395114
TotalAccruals,LS,-0.45358682966374353,0.6401062492573302,0.26105176324302604,12.83856974244976,21.414857490865412,0.5995169357501492,-0.3294641980706139
Tax,LS,-0.46532312137876897,0.6253100018962304,0.26588380838237846,13.814906070439525,19.768360822152545,0.6988392307650747,1.6639926063080344
IdioVolAHT,LS,-0.4657899103922558,0.10753723879804736,0.45718139215328946,12.732530022532137,19.68460495528914,0.6468267994939355,0.6311828186359767
MomSeason06YrPlus,LS,-0.481793314062795,-0.30642189637902156,0.6203582806160529,11.81797967000859,20.46500109483666,0.5774727113496358,-0.7533564973756528
RoE,LS,-0.4989213804677428,-0.021428071687202226,0.5085479096322469,12.619949731377883,20.509412232164493,0.6153247878837929,0.021317759535747882
VolumeTrend,LS,-0.5043596343949464,-0.23498866963207007,0.5928912363265076,12.892969705291554,21.041905579431795,0.6127282368329926,-0.03754927112354345
EquityDuration,LS,-0.5074411459348394,-0.4249993653483614,0.6645814313044369,13.233911030411427,20.529823480967284,0.6446188415930743,0.6227141278070363
EarningsSurprise,LS,-0.5095462585523292,0.6826324470560298,0.24741956283434652,13.655176743705844,20.815506007128775,0.6560098389647265,0.8668052685043754
InvGrowth,LS,-0.5239202781498475,0.7492736372844231,0.22684614695178518,12.46824094124526,19.50834731982839,0.6391233832797549,0.47051459377017046
BMdec,LS,-0.5246090211199705,-0.07968620114569865,0.5317565827793109,12.548658936641871,21.3841394514618,0.5868208522080162,-0.5996544847608609
GrSaleToGrInv,LS,-0.5414032743227049,-0.33896940952782384,0.6326836124979015,12.27366074575504,20.08621944412209,0.6110488227961051,-0.06727454781564202
BrandInvest,LS,-0.5495487321831583,0.35135769556086505,0.3626600078549439,13.872900493371734,19.58455254757297,0.7083593285919082,1.8304878958327775
OperProfRD,LS,-0.5578095936650929,-0.2801913372648688,0.6103346437679786,11.048725485051724,20.1363236557669,0.5486962602474582,-1.322439590704497
NetPayoutYield,LS,-0.5865742284901554,0.45086503156836155,0.3260434138145223,12.83923488714147,20.282848614882212,0.6330094520214922,0.3792335479187754
EntMult,LS,-0.588059514406658,0.34216740941643137,0.36611245504217693,14.04820410763456,21.31207325166696,0.6591664706546443,0.946044993159032
MomOffSeason16YrPlus,LS,-0.5890552805427829,-0.2650392827767906,0.6045103998552309,11.715057934044538,19.958631707823997,0.5869669877946648,-0.5492388808930793
CashProd,LS,-0.5978750124268961,-0.33926787437269407,0.6327960292414274,13.420576230779657,19.990855065131992,0.6713357776370356,1.1369698170437
BetaLiquidityPS,LS,-0.6498687483148524,-0.46841324531718087,0.6802554510819119,13.276718406418968,20.594107151280312,0.6446853125940724,0.6258675458334908
NetEquityFinance,LS,-0.656748228110815,0.324735985789431,0.3726904483451625,12.640302286289714,19.630534688243443,0.643910239177534,0.5708417838855215
OperProf,LS,-0.6728965485146121,-0.38259547784209547,0.6489901381162095,10.813948351520638,20.320331990548805,0.532173802896051,-1.6688821517804344
CompEquIss,LS,-0.6748016986468208,-0.13715297012648148,0.5545450580396376,12.871300796223375,20.66602825548428,0.6228241168114939,0.17593781816699927
RDAbility,LS,-0.6846411052226831,-0.14019660381030874,0.555747672414036,12.49874692860946,20.78061815395761,0.6014617484431813,-0.2678565545086844
MeanRankRevGrowth,LS,-0.6997185266052641,-0.22652316528406932,0.5896027279293525,11.756860941909254,21.152079781089352,0.555825293001224,-1.243388364283537
Cash,LS,-0.7008114759708306,-0.11742580798768787,0.5467386831365475,12.694132806366781,20.609861933232192,0.6159251744378859,0.03354455255412425
OrderBacklog,LS,-0.7139041381145184,-1.7444636942022418,0.9594608665813973,11.868141322155362,20.907967603773255,0.5676372542309431,-0.9780974378603711
Beta,LS,-0.7158425298658511,-0.5809240593951798,0.7193541818721669,11.38787625304752,19.589894773582316,0.5813138041151953,-0.6576755257621532
NumEarnIncrease,LS,-0.7379118549172281,-1.0793248611138673,0.859778533070538,11.21827541813344,20.13020029383471,0.5572858319531608,-1.1491911601243618
hire,LS,-0.7471260716679362,0.3066163799226828,0.37956769222598274,10.568920516271117,20.707980751031005,0.5103790969935547,-2.152478605714199
DelCOA,LS,-0.7501851773881851,-0.7872415479377571,0.784429760153754,11.431488451693156,20.339539006271952,0.5620328193361763,-1.0630563733309737
FirmAgeMom,LS,-0.7529712922001552,-0.2380883800156117,0.5940937264798225,12.611793184689871,19.6267099445228,0.6425831543003685,0.5445849157841609
BetaFP,LS,-0.7674750764678828,-0.6522196826609804,0.7428702678348122,11.381858031980101,20.33652094853301,0.559675770540346,-1.1108453525809825
ResidualMomentum,LS,-0.7796695787279928,-0.5572085298448138,0.7113075187511796,11.223800533575492,20.323180901416194,0.5522659365194833,-1.2607668159090837
MomOffSeason,LS,-0.7807976212192758,-0.12223676358388076,0.5486442441886614,12.998875951015993,20.230560410623323,0.6425366221783021,0.570650212888542
ShortInterest,LS,-0.7933669897906892,-1.1229304813691674,0.8692664896749703,10.462274328977864,20.013989711270717,0.5227480617263492,-1.8352145536741427
zerotrade12M,LS,-0.8004495555538282,-0.4372539163093687,0.6690363938668751,10.45738097211268,19.922231168570377,0.5249101309802292,-1.7851405691059297
OrderBacklogChg,LS,-0.8106343118581716,0.12903646426330778,0.44866439784936984,11.392330975739304,21.403085507937796,0.5322751699288503,-1.7681421833714044
DelFINL,LS,-0.8230931526609808,-1.7225024968397598,0.9575107345575592,11.088961673358824,20.768727171760702,0.5339259157121827,-1.6702308718759005
AOP,LS,-0.8254003144540611,-0.26514130799343255,0.604549696731786,13.607462809662445,20.65652639124812,0.6587488405324399,0.9179894511682374
ChEQ,LS,-0.8322615573554737,-0.43852952121630134,0.6694987625624611,10.6321230285328,20.841166766116014,0.5101500865018131,-2.172282574272338
REV6,LS,-0.8496781294974332,1.4682235216489619,0.07102175850468673,11.717639748994099,19.907742352041705,0.5885971167289272,-0.5162254545442799
MaxRet,LS,-0.8582879908323848,-0.6734044171676791,0.7496549803880306,10.221102869837367,19.294576929463084,0.5297396728212062,-1.6521997336764231
Size,LS,-0.8741552028838306,-1.723688635721153,0.9576179661692485,10.859899924539103,20.506400374025773,0.5295858720428909,-1.7368790401678185
IndMom,LS,-0.909836909648476,-1.9532664794220689,0.9746059863570052,11.675109949806528,20.526589007714875,0.5687798369918383,-0.9340950147773457
