month,lty,ltr,tms,tbl,d/p,e/p,d/e,b/m,dfy,dfr,infl,ntis,svar,lzrt,wtexas,ndrbl,skvw,tail,dtoy,dtoat,ygap,rdsp,avgcor
1987-05,0.003917184263972208,-0.006606549079310103,0.01178972567169356,0.007221544364307539,-0.003943177401032772,0.001817194118942138,0.012348493487869379,-0.00043565134064225356,0.0014199642077093004,0.002763853835956815,0.0038437139034064732,0.008392816593275735,0.007341762991772018,0.0015760339564876158,0.005583169973478827,-0.0001201904819150279,0.0016154095478596742,0.00445128330361904,0.004206039680942392,0.0012743263803995097,0.0023742652963980784,0.005232900506850411,0.011181413337539293
1987-06,0.003942148929539545,0.000557460036193027,0.012754558790817844,0.007175700136581803,-0.003779136312653416,0.001816332275473787,0.013389342594567179,-0.0002929530600297098,0.0012385499400695658,0.005836121274335512,0.007124803436236471,0.00741000278335951,0.0050812141206175694,0.0030009908181545045,0.0017785978987030376,-0.0031218823850887104,0.001853027483644621,0.0041226760241507045,0.0042289781060973865,0.0012371450442526383,0.0023564415422120018,0.0056883182006834815,0.013338951279264606
1987-07,0.004141372388138002,0.004603328248636012,0.012852461020530977,0.007427880248042867,-0.003655947315733871,0.002395249080644012,0.015169943588309844,0.0007039139188824571,0.0018668531057501048,0.006198670043909161,0.007369284095168152,0.008325786104531527,0.003378332346062889,0.004119355565159678,0.0009650415575559517,-0.0024049996717788284,0.005355168180680149,0.005531632658737212,0.004766500601567499,0.0005594113896372731,0.0031862737538262713,0.005272013702443193,0.012564744012569764
1987-08,0.004358940382266099,-0.00034516344914997145,0.014716169701940045,0.007657410906753077,-0.003410909074223825,0.0031263835545185205,0.014236436825649713,0.00179774558389375,0.0018860775310485592,0.006486901683471817,0.009251018337596392,0.009901289345828757,0.003275466290756657,0.004415502965750256,0.000762197869939172,-0.0027538037695752863,-0.0006539865329828597,0.005128487783054903,0.005264255713296112,0.0007261986411283006,0.004226630300467115,0.004964929390432037,0.004078569701229835
1987-09,0.004517490442280772,0.00014504077032733527,0.014595882622028794,0.007234631485027947,-0.0030694488660025533,0.0036737732175935287,0.013082412864434012,0.0027147640339837947,0.0008617227397065864,0.007836854355304507,0.004475829140553476,0.010037938376486328,0.004684700709451931,0.0033254940308738816,0.012062892343415302,0.002070849644584891,0.004076483940034391,0.0050811069944283575,0.005273426383352267,0.0017472999440497593,0.004990039334253387,0.0066827449074177,0.0015791349408487629
1987-10,0.004399914602178407,-0.003820549146382658,0.015263406927618158,0.006415326191535953,-0.0031357355576530164,0.0032229545852658645,0.011241810435182083,0.0018847034440028817,0.0007131282307197909,0.002189882941084451,0.004382778761020098,0.008020380879076461,0.005487824405293121,0.0034418148882427377,0.00587303417715643,0.006291870783116113,-0.0017276063295074938,0.006037927894417705,0.0047487958616671,0.002113177096696242,0.004219957849501894,0.006132814634973458,0.007018912010469371
1987-11,0.0032921526201592525,0.01565706391883016,0.010654930649566647,0.0055738571319477095,-0.0017301714039645345,0.0010637517017230988,0.007681819768997976,-0.002387587027935815,-0.001116289428563809,-0.0016107365438875073,0.008289671784988715,0.005135547247778014,0.05521794194449981,-0.0043995139351033635,0.0026681927666076426,0.001490252233188976,0.023297535226741092,0.002275735382610399,0.0023263115538204125,0.008471575576215532,0.001295385408348431,0.0013336339436592192,0.03967722955137255
1987-12,0.0028735075564251212,0.0021661109990102046,0.011915457202441249,0.005682392979192872,0.0001362735182968318,0.0011415364446771478,0.005915390128927115,-0.0028801623656720572,0.0009553907945540029,0.006559085986061129,0.010762040239994093,0.004892741436875453,-0.0025195767592253717,-0.0019102819489189918,0.00961762432394764,0.002162419672046662,0.012013469455383358,0.0030345252807267332,-0.00173384843533822,0.008859263893492057,0.0015562386825448311,0.0029121269464002933,0.020716777657019854
1988-01,0.0031965325592260996,0.005052278169385742,0.011757149241106428,0.005991483155663344,-0.0011822296306655336,0.001333652850375189,0.005344574791450042,-0.0024358224858891248,0.00044429673761591654,0.005130479992728085,0.01305621951147943,0.003976872290023752,-0.0019329500082185293,0.000751571827692768,0.012409859898797612,0.0021325380000377777,0.004420432742333504,0.00394238137073661,0.002184482455906399,0.008953085013834728,0.0016654518332287344,0.0015409251741387645,0.026482131481936306
1988-02,0.003430321969176841,0.015340691781918095,0.008690762526436354,0.006148432354994737,-0.0017449528733689094,0.001490453763462951,0.0049576343735157555,-0.0018668920601789957,0.0008503073131331564,-0.0035069871945633884,0.008397975650154814,0.0059409548801620995,-0.003895188829520878,0.002252188621780768,0.00299453461673198,-0.0025599867316269797,0.015215565455628122,0.004203579254860652,0.0035614717458232912,0.00920657883434121,0.0018045836729739528,0.002989350011356983,0.018176520485228033
