month,Ols,Enet,EnetVal,RidgeVal,Combine,Cenet,Avg
1985-01,31.977858229475714,0.0017372888888888892,0.0017372888888888892,0.06489235985349848,0.0015287993835492709,0.0017372888888888892,0.0010527214565397925
1985-02,-0.020995689487266517,0.00211646408839779,0.00211646408839779,0.016180395556873096,0.0017910619562799437,0.00211646408839779,-0.0012813287956007526
1985-03,-0.12472804857729808,0.002150802197802198,0.002150802197802198,-0.0357612960091107,0.0021833185237621748,0.002150802197802198,0.0022061435298695326
1985-04,0.12477581377398496,0.002101693989071038,0.002101693989071038,0.033182263561129806,0.0022437012865731292,0.002101693989071038,0.0037710552003523768
1985-05,0.1411704719574672,0.0020310108695652178,0.0020310108695652178,0.04503564962373823,0.0022395056989765482,0.0020310108695652178,0.003099195969550113
1985-06,0.018253462323721437,0.0023234918918918924,0.0023234918918918924,-0.004639832662796648,0.0024422194659930994,0.0023234918918918924,0.0018801129322382907
1985-07,-0.019382925191118533,0.0023678010752688178,0.0023678010752688178,-0.02039837899411017,0.0022732222586635906,0.0023678010752688178,0.002694918182126682
1985-08,-0.12203984749113159,0.0023042245989304817,0.0023042245989304817,-0.08017698958991785,0.0019152278793677722,0.0023042245989304817,0.0007940115526342715
1985-09,0.05518417372754014,0.0022282819148936174,0.0022282819148936174,0.03804650309606976,0.0021270015644142717,0.0022282819148936174,0.002975044308620366
1985-10,-0.021177483994042,0.0020088306878306883,0.0020088306878306883,-0.0009944896928913518,0.0019094964172523081,0.0020088306878306883,0.0033377817809274075
1985-11,-0.014464719436038456,0.002201305263157895,0.002201305263157895,0.050123732603594325,0.0022915143715663555,0.002201305263157895,0.002589080818670913
1985-12,0.07629597259688217,0.0025342146596858644,0.0025342146596858644,0.07239770071402178,0.0024970275620593537,0.0025342146596858644,0.001048921628677837
1986-01,0.19361256422815534,0.0027379739583333336,0.0027379739583333336,0.16187562487341972,0.0032695667613536913,0.0027379739583333336,0.002528710295442621
1986-02,-0.15484934203365458,0.0027191554404145083,0.0027191554404145083,-0.11360308037740392,0.0028055260426340864,0.0027191554404145083,0.002586701712826332
1986-03,-0.06832546843571247,0.003072278350515464,0.003072278350515464,-0.03361822409065756,0.0034170508395457255,0.003072278350515464,0.0025056278319858186
1986-04,0.1312001179040242,0.003312071794871795,0.003312071794871795,0.1514450274402801,0.0034399638640541888,0.003312071794871795,0.0037197072305038027
1986-05,-0.1254643008038126,0.0032005408163265307,0.0032005408163265307,-0.07357542287132704,0.002750329982142638,0.0032005408163265307,0.0029396946898800247
1986-06,-0.12145267836717442,0.003440263959390863,0.003440263959390863,-0.08503290232308508,0.003234837533800471,0.003440263959390863,0.002893556756931239
