month,mkt_excess,Rfree,lty,ltr,tms,tbl,d/p,e/p,d/e,b/m,dfy,dfr,infl,ntis,svar,lzrt,wtexas,ndrbl,skvw,tail,dtoy,dtoat,ygap,rdsp,avgcor
1983-08,0.008264,0.0076,0.1198,-0.0486,0.028999999999999998,0.0908,0.04281496062992126,0.07890440452755906,0.5426181324892606,0.7350611230633245,0.012400000000000022,0.0030999999999999986,0.004020100502512669,0.02538021119709014,0.002292824586681619,-1.917819476505842,0.019138755980861122,0.02846213732749162,0.0020492684561759233,0.4165273606777191,0.9606825282384043,0.9606825282384043,-2.6472958206849304,0.034680358525163775,0.2469750940799713
1983-09,0.0065049999999999995,0.0076,0.121,0.002,0.0276,0.0934,0.04245742092457421,0.07946046228710461,0.5343213429990891,0.7248223917905539,0.011300000000000004,0.0031000000000000003,0.0030030030030030463,0.019474633933904667,0.00136904533629939,-1.7544079237258072,-0.009389671361502372,0.023478902481964024,0.05296885967254639,0.43571943044662476,0.9742529840583194,0.9742529840583194,-2.6444842127012973,0.03394155692378297,0.2433447539806366
1983-10,-0.020708,0.0076,0.1157,0.0505,0.0257,0.09,0.04215090022279762,0.08008671042331547,0.5263157894736842,0.7148475829798966,0.011800000000000019,-0.011300000000000004,0.004990019960079861,0.02317839540459575,0.0010572930552615913,-1.7450348593142664,-0.03791469194312791,0.03994718209283712,0.030127519741654396,0.4553848206996918,0.9780768895198967,0.9780768895198967,-2.6348441432890293,0.029593127926963045,0.250039666891098
1983-11,0.016846,0.006999999999999999,0.1188,-0.0132,0.0324,0.0864,0.04298379700397432,0.08280831549984714,0.5190758530048069,0.7194743715311785,0.0121,0.0107,0.002979145978152964,0.024744376372381114,0.0011153554700984044,-1.7841374857700363,-0.006568144499178974,0.07994077449792568,0.01757742278277874,0.4513194262981415,0.9537228038765422,0.9537228038765422,-2.600439878864753,0.035504733491950054,0.19292977452278137
1983-12,-0.013049,0.0073,0.1176,0.0183,0.03,0.0876,0.04242788461538461,0.08285276442307692,0.5120877367317777,0.6908198931051237,0.011999999999999997,-0.0040999999999999995,0.001980198019801982,0.026636828011107165,0.0008363031121382397,-1.7465267955991295,-0.02082644628099173,0.05333851477195921,0.036786071956157684,0.45943909883499146,0.9913144810441268,0.9913144810441268,-2.60124715962764,0.023380461540378112,0.18046629428863525
1984-01,-0.011498,0.0076,0.1197,-0.0059,0.029700000000000004,0.09,0.04298793427514703,0.08506639180258291,0.5053456878118318,0.7003591177779189,0.011800000000000005,0.0026,0.0009881422924900019,0.027056895354317316,0.000528114394434786,-1.6875414226421075,0.0010128291694799785,0.02204048489939587,0.036006275564432144,0.47594785690307617,0.9778123057799876,0.9778123057799876,-2.5761329223976968,0.019484157985591784,0.155245840549469
1984-02,-0.041134000000000004,0.0070999999999999995,0.118,0.0244,0.028999999999999984,0.08900000000000001,0.04357138486016768,0.08836668502539624,0.4930747922437673,0.7221976437431386,0.014500000000000013,0.002599999999999998,0.005923000987166915,0.030736004382714836,0.0007946061413828746,-1.7635050547111089,0.020910623946037044,0.04711910786368326,0.04637943208217621,0.4344441294670105,0.948244251087632,0.948244251087632,-2.5366381540686223,0.03626576342229128,0.14404776692390442
1984-03,0.009995,0.0073,0.1217,-0.0178,0.030800000000000008,0.0909,0.04552400356551636,0.09454985355914937,0.4814814814814815,0.7634480309709604,0.015099999999999988,0.0005999999999999998,0.004906771344455274,0.026701752071721718,0.0020194764655988057,-1.8157816815919408,0.01156260323752889,0.05328062949222304,0.017403382807970047,0.4233403205871582,0.8970090118085768,0.8970090118085768,-2.470527125195429,0.025127616746130146,0.19690270721912384
1984-04,-0.0013190000000000016,0.008100000000000001,0.1253,-0.0156,0.030100000000000002,0.09519999999999999,0.0451061691167232,0.09586631486367633,0.47051114023591084,0.7624754268643391,0.01419999999999999,-0.0079,0.001953124999999778,0.024104938638959267,0.0013545875422403503,-1.6477167427026522,0.005878510777269641,0.09605310714220858,0.01922883279621601,0.4636123478412628,0.9049798011187073,0.9049798011187073,-2.460982365810802,0.02158551930067933,0.23025521636009216
1984-05,-0.060931,0.0078000000000000005,0.1284,-0.0105,0.031499999999999986,0.0969,0.04513170884098719,0.09730271790065603,0.4638278335356026,0.758658979286782,0.015000000000000013,0.0032000000000000006,0.004873294346978474,0.022681953106664526,0.0010355281559590913,-1.6156217053372401,-0.017857142857142905,0.019098089122422834,0.02704121731221676,0.47483527660369873,0.9095323182100683,0.9095323182100683,-2.448866281048774,0.02214982554254322,0.24661052227020264
1984-06,0.015437,0.0075,0.1381,-0.0516,0.0398,0.0983,0.04826748588508801,0.1055244104948522,0.4574058803905154,0.8039100330361588,0.014600000000000002,0.0032999999999999974,0.0029097963142581396,0.02151412822933919,0.0009330502581398526,-1.6590063826518753,0.01983471074380172,0.03840366472098186,0.037618882954120636,0.47774848341941833,0.8583359229334989,0.8583359229334989,-2.3746523585710535,0.019062388726418838,0.21754269301891327
1984-07,-0.021965,0.008199999999999999,0.1374,0.015,0.0387,0.0987,0.04772163467815641,0.10575793184488835,0.45123456790123456,0.7843518191451784,0.014999999999999986,0.004900000000000002,0.0029013539651836506,0.0013040592483577263,0.0016757626844657043,-1.6063854459561346,-0.03565640194489472,-0.0037083747180635313,0.07686524093151093,0.47880819439888,0.879738968303294,0.879738968303294,-2.3737636038597882,0.027568753205330133,0.22859777510166168
1984-08,0.104138,0.0083,0.1293,0.0693,0.0281,0.1012,0.04867469799548653,0.10832337714058145,0.44934620098039213,0.796391937450685,0.017100000000000004,-0.010700000000000001,0.0038572806171648377,-0.001862145070793199,0.0008656575812999651,-1.5346047523980388,-0.07058823529411773,0.028983186458984015,0.003727992530912161,0.4942909777164459,0.866438781852082,0.866438781852082,-2.3480327022559218,0.025270248707321818,0.2085666060447693
1984-09,-0.008664,0.0086,0.127,0.0266,0.0223,0.1047,0.04413648908087353,0.09863210943124551,0.4474860097323601,0.7254283800780803,0.017600000000000032,0.004100000000000003,0.003842459173871271,-0.0031008349370629015,0.003126832775650037,-1.702441374484809,0.05967450271247743,0.006597916801806816,0.08789677172899246,0.4682054817676544,0.9511963952765693,0.9511963952765693,-2.4360950985285523,0.025790293430118245,0.2696905732154846
1984-10,-0.006669,0.01,0.1235,0.0342,0.019800000000000012,0.10369999999999999,0.044431065623118604,0.09969897652016857,0.4456521739130435,0.7360509152986219,0.0169,-0.002800000000000004,0.004784688995215225,-0.009492546952056395,0.0009432266533043899,-1.5837770816018484,0.011945392491467421,-0.0003501580896548958,0.020437754690647125,0.48228830099105835,0.9374689247980111,0.9374689247980111,-2.4235606652957,0.02759171874839261,0.2580259442329407
1984-11,-0.017141,0.0073,0.1173,0.0561,0.0199,0.0974,0.04473478234692034,0.09986573544463845,0.4479492605521291,0.7356424655038182,0.0131,0.0011000000000000038,0.0028571428571428914,-0.01352848253889278,0.0012918483265148576,-1.5532772787768865,-0.038785834738617186,-0.02082606720646766,0.06439448893070221,0.4937294125556946,0.9379894344313239,0.9379894344313239,-2.418684878001999,0.023246308831457525,0.27321910858154297
1984-12,0.019156,0.0064,0.1169,0.0118,0.030800000000000008,0.0861,0.045726861474507885,0.10156070424257242,0.4502416738396346,0.7470519958955035,0.011900000000000008,0.0094,0.0,-0.02187720659997581,0.001020289487323581,-1.5218128157362227,-0.04210526315789476,0.01658157902066762,0.01195287425071001,0.5013313293457031,0.9240657837468134,0.9236637663144811,-2.3965805985352957,0.027157473748261267,0.23168981075286865
1985-01,0.070368,0.006500000000000001,0.117,0.0091,0.0364,0.0806,0.0450251136091844,0.09949772781631189,0.45252403846153844,0.7330983764867074,0.012700000000000003,0.0037,0.0,-0.027196788219124485,0.001190105415635095,-1.5073917067210245,-0.03296703296703307,-0.014368738518229122,0.09839817136526108,0.5043869018554688,0.9416542311757755,0.9412445618396519,-2.416474876007384,0.01708598411991244,0.2546752989292145
1985-02,0.008366,0.0058,0.1127,0.0364,0.03509999999999999,0.0776,0.04216071925624896,0.0921711295440628,0.4574178429276366,0.6902554458061658,0.011799999999999991,-0.0039000000000000007,0.0018993352326686086,-0.029905004554313382,0.0016358206503329523,-1.6615818842362364,-0.0018939393939393367,0.041227137390855505,0.054027099162340164,0.4643484652042389,0.9954743079946157,0.9954743079946157,-2.4918859182173536,0.034697529119670764,0.2710374891757965
